sobol_index,batch,pressure_atm,requested_vapor_fraction,benzene_feed_fraction,toluene_feed_fraction,stages,feed_stage,feed_stage_fraction,reflux_ratio,bottoms_fraction,feed_flow_kmol_h,feed_temperature_C,x_D_benzene,x_B_benzene,Q_C,Q_R,dwsim_solved,column_calculated,column_error,output_values_valid,composition_valid,temperature_valid,case_valid,error_message
101,2048,1.0743776829913259,0.22173849307000637,0.37380077391862865,0.6261992260813714,26,18,0.6923076923076923,2.8333015194162723,0.5415139885619282,100.0,98.467471780359,0.8093526838618773,0.0050439895744044715,1528.6726311452398,1543.9432011361332,True,True,,True,True,True,True,
102,2048,1.6121346335858107,0.08134952383115887,0.579661163687706,0.42033883631229396,13,5,0.38461538461538464,4.266003975737839,0.48607573173940183,100.0,106.9453166556188,0.9901704094661937,0.14563008012816256,2224.6890322150853,2238.299732907149,True,True,,True,True,True,True,
103,2048,1.7863925909623504,0.24733671778813004,0.4370456516742706,0.5629543483257293,20,10,0.5,3.1926157481968405,0.5663229826837778,100.0,115.33958670293305,0.9912199995383543,0.012649758491055003,1484.82858241181,1505.3300624854164,True,True,,True,True,True,True,
104,2048,1.2770952470600605,0.050770989060401915,0.6163430437445641,0.38365695625543594,20,11,0.55,1.3285411681048571,0.412434976734221,100.0,97.28502203819534,0.9849995488212028,0.09114115502976504,1141.0939869346032,1155.8577008496056,True,True,,True,True,True,True,
105,2048,1.3498396454378963,0.1801984461955726,0.40527397245168684,0.5947260275483132,15,7,0.4666666666666667,1.939686776138842,0.5310222502797842,100.0,105.6914028475909,0.8423950602944039,0.01922830032247473,1178.0811098259219,1193.6482726798736,True,True,,True,True,True,True,
106,2048,1.8366951793432236,0.11436946000903844,0.6478530347347259,0.3521469652652741,25,13,0.52,3.3920673214830455,0.4974467338994145,100.0,109.99311088030879,0.9998928281160674,0.29219876625961566,1795.936399523063,1804.6613877075797,True,True,,True,True,True,True,
107,2048,1.5149609679356217,0.2906111078336835,0.39364084899425505,0.6063591510057449,18,12,0.6666666666666666,4.052151452377438,0.5550373578444123,100.0,110.40997207316656,0.8691102356694056,0.0124591147899495,1899.3529028275161,1916.1001062251128,True,True,,True,True,True,True,
108,2048,1.0485045854002237,0.018312394525855778,0.5596570566296577,0.4403429433703423,21,6,0.2857142857142857,2.2077543712221086,0.42303660251200204,100.0,91.90852385770916,0.9697804191923756,0.00034103911886118246,1564.5767858484637,1583.3500477429282,True,True,,True,True,True,True,
109,2048,1.1769718946889043,0.2424991590902209,0.6852828834205865,0.3147171165794135,23,9,0.391304347826087,1.5706964311189948,0.5867821987718344,100.0,92.52299731494992,0.9948681774523727,0.46727002046368443,887.9597086574565,892.0238970640021,True,True,,True,True,True,True,
110,2048,1.63648553006351,0.0640969212166965,0.46770374365150924,0.5322962563484908,16,10,0.625,3.0520874781534078,0.4407067777588964,100.0,110.93903722103431,0.8254728584040865,0.01366660941825784,1920.450453531609,1935.2496605997105,True,True,,True,True,True,True,
111,2048,1.9651705985888839,0.1884829661808908,0.5220380056649446,0.4779619943350554,30,18,0.6,4.408231902401894,0.5115820014849305,100.0,116.39398134908373,0.999995791700736,0.06572274522599382,2139.260578191151,2157.4723999218404,True,True,,True,True,True,True,
112,2048,1.4713723100721836,0.10375748667865992,0.3310218635946512,0.6689781364053489,10,5,0.5,2.586400182545185,0.46708134151995184,100.0,111.45296856650623,0.6055442691251244,0.017804571348750783,1681.8653914134852,1690.8956647306939,True,True,,True,True,True,True,
113,2048,1.445780836045742,0.20153248105198143,0.6265144310891628,0.3734855689108372,21,13,0.6190476190476191,2.896679538488388,0.43722173329442743,100.0,101.52529308457787,0.9998611826329635,0.14595000827988822,1810.5358584853675,1823.8113240900086,True,True,,True,True,True,True,
114,2048,1.9907227708026767,0.09802496647462249,0.42065554633736607,0.579344453662634,19,6,0.3157894736842105,1.4185168641619383,0.5911463640630246,100.0,120.1955163922459,0.8544278488298352,0.12064572212570505,823.3581211145215,834.8060151644297,True,True,,True,True,True,True,
115,2048,1.6573160458356142,0.23174496246501802,0.5632206983864307,0.43677930161356926,27,11,0.4074074074074074,2.5373653588816523,0.46124014258384705,100.0,108.48407389611441,0.9988332099340039,0.05438842431052195,1561.0670469917447,1578.8908623069563,True,True,,True,True,True,True,
116,2048,1.1561802485957742,0.07220717500895261,0.38392486497759815,0.6160751350224019,13,7,0.5384615384615384,4.355979720968753,0.5167394397780299,100.0,100.74725119354054,0.7871333658530543,0.006840973224058776,2250.9158575210154,2265.439022449294,True,True,,True,True,True,True,
117,2048,1.0268498416990042,0.2962794779799878,0.45789010040462014,0.5421098995953799,12,7,0.5833333333333334,3.343038546200842,0.48048484083265064,100.0,94.19185893641543,0.8636105110782811,0.019214369192182577,1948.7533072200115,1964.5054628992232,True,True,,True,True,True,True,
118,2048,1.5366373704746366,0.005345197208225727,0.6887488719075918,0.3112511280924082,28,14,0.5,1.8874284479767083,0.5469093762338162,100.0,102.0784003821451,0.9995519542798026,0.4312622648202015,1076.3518908358155,1081.3922392601066,True,True,,True,True,True,True,
119,2048,1.8614014200866222,0.17217052783817052,0.3461104717105627,0.6538895282894372,16,6,0.375,2.0523529716767372,0.40528181791305545,100.0,120.07285892338211,0.5809321477250282,0.0015290067976792372,1578.5730375894877,1587.1604251453953,True,True,,True,True,True,True,
120,2048,1.3251112243160605,0.12505948869511485,0.5004064302891492,0.4995935697108508,24,16,0.6666666666666666,3.899965443648398,0.5732810197398066,100.0,101.99755451746921,0.9999884502256786,0.1285468509346581,1734.748684884353,1749.3227461360102,True,True,,True,True,True,True,
121,2048,1.2982614412903786,0.253272870182991,0.31459437422454356,0.6854056257754564,29,9,0.3103448275862069,4.112206835579127,0.49185589477419855,100.0,107.34358430283874,0.6191084863252795,9.618305527492003e-07,2298.641564326504,2307.364584341093,True,True,,True,True,True,True,
122,2048,1.765204201452434,0.038071592990308996,0.5321720089763402,0.4678279910236598,11,7,0.6363636363636364,2.6762885950505733,0.5364175861701369,100.0,111.85404212590004,0.9674408212524362,0.15599908442337349,1399.7963674985008,1412.6817142277546,True,True,,True,True,True,True,
123,2048,1.5859632808715105,0.213392420578748,0.4778881069272756,0.5221118930727244,23,12,0.5217391304347826,1.2746713151223956,0.41588340084999803,100.0,109.41471631973917,0.8139715341124644,0.0058561629426867705,1130.2175597685332,1144.7140359948792,True,True,,True,True,True,True,
124,2048,1.10057067964226,0.09172141514718532,0.6689026903361082,0.33109730966389184,17,8,0.47058823529411764,3.141975841484964,0.5619954377412796,100.0,90.60765570913725,0.9988392188670806,0.41175886162613795,1520.5101238439029,1525.75273694674,True,True,,True,True,True,True,
125,2048,1.2211272921413183,0.1676239357329905,0.5947482459247112,0.4052517540752888,18,8,0.4444444444444444,3.7303321536630394,0.4478111557662487,100.0,96.28138953721441,0.9988775207563637,0.09641799350700099,2177.2963366028343,2192.6265413781102,True,True,,True,True,True,True,
126,2048,1.715415765531361,0.13984940573573112,0.3521707244217396,0.6478292755782604,22,13,0.5909090909090909,2.323411838617176,0.5798729425296187,100.0,116.62885796609095,0.8193014387776968,0.013728834233450385,1180.9530706624141,1196.1424817299005,True,True,,True,True,True,True,
127,2048,1.8857517503201962,0.26390085406601427,0.6065278746187687,0.39347212538123133,14,9,0.6428571428571429,1.6178674282506107,0.47262335699051616,100.0,112.21117164283015,0.9704943422902702,0.20039562539967928,1128.438748021448,1139.5215168765806,True,True,,True,True,True,True,
128,2048,1.4277048697695136,0.029803083557635543,0.4405131660401821,0.5594868339598179,26,10,0.38461538461538464,3.5077247397042806,0.5062354892492295,100.0,106.63295675984233,0.892095535427362,5.5613770694639324e-05,1879.1468197430845,1897.0750666530403,True,True,,True,True,True,True,
129,2048,1.4243699871003628,0.19286004742607474,0.5917629584670067,0.40823704153299334,13,9,0.6923076923076923,2.549401044566184,0.41800188794732096,100.0,101.95723975011282,0.9608829716835209,0.07782957035189149,1721.0597541847476,1736.0246927615708,True,True,,True,True,True,True,
130,2048,1.887164263986051,0.10875770766288041,0.36168429255485535,0.6383157074451447,27,9,0.3333333333333333,4.445356999151408,0.5593898495659232,100.0,120.07384292472614,0.8208405001764175,2.5521280856332096e-05,2016.4357068467652,2032.4477766654281,True,True,,True,True,True,True,
131,2048,1.7147359158843756,0.23750122245401142,0.6034453123807907,0.3965546876192093,19,9,0.47368421052631576,3.011840433161706,0.49281350504606963,100.0,108.60965419247219,0.998306388786268,0.19706789561835725,1663.3834470659538,1675.2357796890453,True,True,,True,True,True,True,
132,2048,1.223729987628758,0.05972212431952357,0.4499286964535713,0.5500713035464286,21,12,0.5714285714285714,1.6110189333558083,0.5357518121600151,100.0,100.66353663918483,0.9261127112992017,0.0372954853635341,1025.5209166244242,1042.4898629152028,True,True,,True,True,True,True,
133,2048,1.0952540654689074,0.2856109136715531,0.3239187333732843,0.6760812666267157,24,13,0.5416666666666666,2.193294913507998,0.47474154606461527,100.0,100.8432986056552,0.6161173279269551,0.0006278630086363343,1498.3051217186567,1508.3061054027453,True,True,,True,True,True,True,
134,2048,1.5932027408853173,0.01393532222136855,0.5289975125342607,0.47100248746573925,16,7,0.4375,4.066686465684325,0.5036294123157858,100.0,108.00672634915838,0.995959374840637,0.06875641904785137,2066.2759152119584,2083.6637333447534,True,True,,True,True,True,True,
135,2048,1.758697398006916,0.18457323415204882,0.4871144283562898,0.5128855716437102,28,10,0.35714285714285715,3.380855672433972,0.44876925479620694,100.0,113.11234408164228,0.8836700012382528,1.7687782845976857e-05,2016.511632512013,2033.7482553278228,True,True,,True,True,True,True,
136,2048,1.3028458757326007,0.11936736982315778,0.6656309191137552,0.33436908088624484,12,7,0.5833333333333334,1.9510242856107651,0.5792074665427208,100.0,96.65797397291328,0.9914536838001411,0.4289218719103988,1033.1159009321075,1037.9524453138372,True,True,,True,True,True,True,
137,2048,1.3238515369594097,0.25230029532685877,0.4548174563795328,0.5451825436204671,17,7,0.4117647058823529,1.3399793794378638,0.46034350898116827,100.0,103.37656674565585,0.8329114806860435,0.011585404706571342,1081.9995871602332,1097.226246428962,True,True,,True,True,True,True,
138,2048,1.8646449884399772,0.0551846869289875,0.6981773722916841,0.3018226277083159,23,15,0.6521739130434783,3.1815048133023085,0.5173442132771016,100.0,109.17836367939555,0.9999636549945401,0.4166262612567659,1640.510384126453,1645.9962601953218,True,True,,True,True,True,True,
139,2048,1.534126466140151,0.21732708849012852,0.34313510246574874,0.6568648975342513,11,6,0.5454545454545454,4.280639690905809,0.43513992577791216,100.0,112.61953689462939,0.6005656305943111,0.008961841321939612,2619.831226258488,2628.8751564960094,True,True,,True,True,True,True,
140,2048,1.0273773418739438,0.0763882395811379,0.5099329683929681,0.4900670316070319,29,14,0.4827586206896552,2.818942775856703,0.5937152964994311,100.0,92.64162490772162,0.9999197434257002,0.17460986303186476,1304.615685407265,1316.9229384026783,True,True,,True,True,True,True,
141,2048,1.1490325797349215,0.15044680684804915,0.6357537224888801,0.36424627751111993,26,11,0.4230769230769231,1.81208173641935,0.40438471939414744,100.0,92.99566711908,0.9984895159917834,0.10146963432738061,1400.7595784439063,1415.1462183563258,True,True,,True,True,True,True,
142,2048,1.662480310536921,0.1409044333733618,0.4173936933279037,0.5826063066720963,14,7,0.5,3.6245974676683543,0.5738855190575123,100.0,113.18390062014868,0.9490126441850667,0.022674818546132004,1630.7413369010828,1649.3265807802102,True,True,,True,True,True,True,
143,2048,1.9862911626696587,0.279316518176347,0.5725580275058746,0.4274419724941254,22,14,0.6363636363636364,3.8214212774299083,0.4784033074975014,100.0,115.27180608250819,0.9999166316370466,0.10660170625266219,2035.6977027105013,2051.4161125277765,True,True,,True,True,True,True,
144,2048,1.4521963251754642,0.025804416462779044,0.3807602867484092,0.6192397132515908,18,6,0.3333333333333333,2.337159750983119,0.549478773586452,100.0,109.24122435829275,0.8414678820878853,0.0030273639324136393,1279.6149506049178,1296.0211669970313,True,True,,True,True,True,True,
145,2048,1.4744611447677016,0.26890106610953807,0.6758622031658887,0.32413779683411126,28,16,0.5714285714285714,3.4706311818212265,0.5540430527180433,100.0,100.89434737368845,0.9999907135257979,0.4149667686103315,1641.811624012891,1647.697000872554,True,True,,True,True,True,True,
146,2048,1.9640041328966618,0.03418017374351621,0.47078497074544423,0.5292150292545558,12,6,0.5,1.6548855288885533,0.4235438065603376,100.0,117.99858756979376,0.7878550538433364,0.039244078249762136,1289.7191154707302,1302.2595394092386,True,True,,True,True,True,True,
147,2048,1.6374076129868627,0.16324912989512086,0.5125200506299734,0.4874799493700266,25,9,0.36,2.2830703737214204,0.5288426527753473,100.0,109.55578783754152,0.9929037029869494,0.08452626007531838,1269.608484453083,1286.271548631612,True,True,,True,True,True,True,
148,2048,1.1741269659250975,0.13485147804021835,0.33400505296885963,0.6659949470311404,15,10,0.6666666666666666,3.7705476597882805,0.49991816766560077,100.0,102.99018210317212,0.6576031346883495,0.010301387460727144,2112.2426370560397,2123.030975990402,True,True,,True,True,True,True,
149,2048,1.0535789662972093,0.20901535721495748,0.40855661556124684,0.5914433844387532,19,12,0.631578947368421,3.1274093876592817,0.5105873983353376,100.0,96.64292821375335,0.8283067665234651,0.006207699505264017,1753.1602015826916,1768.8129140041797,True,True,,True,True,True,True,
150,2048,1.507963741198182,0.08672121204435825,0.6386337704956531,0.36136622950434694,20,7,0.35,1.2891119085252285,0.4675880568102002,100.0,102.74909595059705,0.9703652806524437,0.26091365200054606,1010.0626084514392,1018.8959227584576,True,True,,True,True,True,True,
151,2048,1.8434480307623744,0.2582707889378071,0.3968254543840885,0.6031745456159114,13,5,0.38461538461538464,2.6649699498899277,0.5846030900254846,100.0,117.92701824505212,0.8966552757066044,0.04165970173721075,1264.4296869675995,1280.5049616036886,True,True,,True,True,True,True,
153,2048,1.2781088864430785,0.1765842167660594,0.3642729006707668,0.6357270993292332,21,10,0.47619047619047616,3.911107831355184,0.5243021534755826,100.0,105.04638207850269,0.7652677396455201,0.000452197589853977,2027.7328525837606,2041.9954174230888,True,True,,True,True,True,True,
154,2048,1.7833950705826283,0.1300230751745403,0.5826313830912113,0.4173686169087887,18,11,0.6111111111111112,2.0409336123615502,0.45319006554782393,100.0,110.73512234105607,0.993472634331774,0.0869040181617519,1357.3893716944754,1373.477352611325,True,True,,True,True,True,True,
155,2048,1.6148877711966634,0.29131818478927013,0.4276150532066822,0.5723849467933178,25,17,0.68,1.9017683395184575,0.5991109687834978,100.0,111.72525159267309,0.9478891565410165,0.07948456890709481,964.5843248634347,980.096729324018,True,True,,True,True,True,True,
156,2048,1.073607949540019,0.0009338015690445899,0.6194113008677959,0.38058869913220406,14,5,0.35714285714285715,3.3283713782206172,0.4295491317287088,100.0,91.06907612235045,0.9923484487104333,0.12413840021808671,2074.9272628539925,2088.5333654068645,True,True,,True,True,True,True,
157,2048,1.202929743565619,0.22678136704489588,0.5450611542910337,0.45493884570896626,10,3,0.3,4.396094512939453,0.5685386763885617,100.0,97.16618750140015,0.9661463394390256,0.2255017044247855,1955.7634818916551,1965.6576073457238,True,True,,True,True,True,True,
158,2048,1.735557833686471,0.06779345925897359,0.30170274935662744,0.6982972506433726,30,19,0.6333333333333333,2.4969231921248136,0.4099266838282347,100.0,118.89146120964017,0.5109882531735217,0.00044481181449694795,1815.695653942491,1822.7123250337465,True,True,,True,True,True,True,
159,2048,1.912724974565208,0.20594390351325273,0.6567923154681921,0.34320768453180794,17,9,0.5294117647058824,1.4554342506453395,0.5425696630030871,100.0,111.32320975279418,0.9838092016309055,0.38109076760005456,914.6290962229946,920.6989423009892,True,True,,True,True,True,True,
160,2048,1.3987870514392853,0.1029862686060369,0.48999600224196904,0.510003997758031,23,10,0.43478260869565216,2.85948527874425,0.4855079213157296,100.0,104.3115345793504,0.9518524343410727,0.0005730356487250705,1659.106343701265,1678.5735244479984,True,True,,True,True,True,True,
161,2048,1.3772270334884524,0.23969741770997643,0.3442709717899561,0.6557290282100439,27,17,0.6296296296296297,3.2782200166024262,0.525889790058136,100.0,108.49961043799527,0.7247753232076761,0.0012175663890815417,1763.8686254469794,1776.9643377217826,True,True,,True,True,True,True,
162,2048,1.9343149587512016,0.06191774681210518,0.502474607899785,0.49752539210021496,14,5,0.35714285714285715,1.8487947011366486,0.49545163493603467,100.0,116.37740080234806,0.924866626596218,0.07232487882286096,1183.6620232576327,1199.047276433963,True,True,,True,True,True,True,
163,2048,1.729654268361628,0.19066185392439364,0.4575885940343141,0.5424114059656859,21,9,0.42857142857142855,2.0906845084391534,0.5506970858201384,100.0,113.40691632937018,0.9741446764669617,0.03613719616134392,1140.441374901772,1159.1253299612458,True,True,,True,True,True,True,
